#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,2024_02_16_SL_001H_280C_isotherm_1pt_min_SCB_with_100C_stabilization.ngb-ss5
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,PS                                                                          
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F5                                                           
#PROJECT:                    ,2024_02_16_SL_005                                                           
#DATE/TIME:                  ,2/16/2024 3:54:24 PM (UTC-5)                                                
#CORR. FILE:                 ,                                                                            
#TEMPCAL:                    ,28-06-2023 13:26                                                            
#SENSITIVITY:                ,28-06-2023 13:53                                                            
#LABORATORY:                 ,Tran/AAG                                                                    
#OPERATOR:                   ,Stanley                                                                     
#REMARK:                     ,                                                                            
#SAMPLE:                     ,001H_control                                                                
#SAMPLE MASS /mg:            ,5.58                                                                        
#MATERIAL:                   ,                                                                            
#REFERENCE:                  ,                                                                            
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                                           
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,000                                                                         
#EXO:                        ,-1                                                                          
#RANGE:                      ,30°C....800°C/0.0....10.0K/min                                              
#SEGMENT:                    ,S1-5/5                                                                      
#SEG. 1:                     ,30°C/10.0(K/min)/100°C                                                      
#SEG. 2:                     ,100°C/00:10/100°C                                                           
#SEG. 3:                     ,100°C/10.0(K/min)/350°C                                                     
#SEG. 4:                     ,350°C/04:00/350°C                                                           
#SEG. 5:                     ,350°C/10.0(K/min)/800°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW),Segment
350.03699,210.50000,     -0.30126,      7.26380,50.00000,20.00000,9.443557e-08,0.73978,4
350.03299,210.60000,     -0.30163,      7.23943,50.00000,20.00000,9.441779e-08,0.73978,4
350.03201,210.70000,     -0.30200,      7.23943,50.00000,20.00000,9.435212e-08,0.73978,4
350.03799,210.80000,     -0.30237,      7.25771,50.00000,20.00000,9.426732e-08,0.73978,4
350.04199,210.90000,     -0.30163,      7.23943,50.00000,20.00000,9.422709e-08,0.73977,4
350.03601,211.00000,     -0.30163,      7.23943,50.00000,20.00000,9.424642e-08,0.73978,4
350.03699,211.10000,     -0.30163,      7.22724,50.00000,20.00000,9.428398e-08,0.73978,4
350.03799,211.20000,     -0.30274,      7.22724,50.00000,20.00000,9.429651e-08,0.73978,4
350.03601,211.30000,     -0.30292,      7.22724,50.00000,20.00000,9.425370e-08,0.73978,4
350.03000,211.40000,     -0.30274,      7.22724,50.00000,20.00000,9.421761e-08,0.73978,4
350.02600,211.50000,     -0.30218,      7.22724,50.00000,20.00000,9.425257e-08,0.73979,4
350.03201,211.60000,     -0.30218,      7.21505,50.00000,20.00000,9.423774e-08,0.73978,4
350.02399,211.70000,     -0.30292,      7.19086,50.00000,20.00000,9.409811e-08,0.73979,4
350.03500,211.80000,     -0.30181,      7.19695,50.00000,20.00000,9.404581e-08,0.73978,4
350.02701,211.90000,     -0.30126,      7.19086,50.00000,20.00000,9.416781e-08,0.73979,4
350.02399,212.00000,     -0.30163,      7.17258,50.00000,20.00000,9.427355e-08,0.73979,4
350.03299,212.10000,     -0.30089,      7.16649,50.00000,20.00000,9.426842e-08,0.73978,4
350.04300,212.20000,     -0.30052,      7.16649,50.00000,20.00000,9.417930e-08,0.73977,4
350.04199,212.30000,     -0.29997,      7.16649,50.00000,20.00000,9.409040e-08,0.73977,4
350.02701,212.40000,     -0.30089,      7.14211,50.00000,20.00000,9.409345e-08,0.73979,4
350.03101,212.50000,     -0.30126,      7.16039,50.00000,20.00000,9.414440e-08,0.73978,4
350.03201,212.60000,     -0.30089,      7.14211,50.00000,20.00000,9.417256e-08,0.73978,4
350.03500,212.70000,     -0.30071,      7.13602,50.00000,20.00000,9.416382e-08,0.73978,4
350.04401,212.80000,     -0.30163,      7.12993,50.00000,20.00000,9.413288e-08,0.73977,4
350.03500,212.90000,     -0.30108,      7.11165,50.00000,20.00000,9.412124e-08,0.73978,4
350.03201,213.00000,     -0.30144,      7.11165,50.00000,20.00000,9.411504e-08,0.73978,4
350.02701,213.10000,     -0.30107,      7.11165,50.00000,20.00000,9.405765e-08,0.73979,4
350.02600,213.20000,     -0.30163,      7.11165,50.00000,20.00000,9.398477e-08,0.73979,4
350.03900,213.30000,     -0.30108,      7.10573,50.00000,20.00000,9.396801e-08,0.73978,4
350.02701,213.40000,     -0.30033,      7.08746,50.00000,20.00000,9.394833e-08,0.73979,4
350.03201,213.50000,     -0.30015,      7.08746,50.00000,20.00000,9.387415e-08,0.73978,4
350.02899,213.60000,     -0.30089,      7.10573,50.00000,20.00000,9.386837e-08,0.73978,4
350.01901,213.70000,     -0.29978,      7.08136,50.00000,20.00000,9.398425e-08,0.73979,4
350.02899,213.80000,     -0.29996,      7.08136,50.00000,20.00000,9.407653e-08,0.73978,4
350.03500,213.90000,     -0.30052,      7.05699,50.00000,20.00000,9.390313e-08,0.73978,4
350.03900,214.00000,     -0.30089,      7.05699,50.00000,20.00000,9.326675e-08,0.73978,4
350.03101,214.10000,     -0.30052,      7.05699,50.00000,20.00000,9.332784e-08,0.73978,4
350.02899,214.20000,     -0.30033,      7.05699,50.00000,20.00000,9.502826e-08,0.73978,4
350.03201,214.30000,     -0.29997,      7.05090,50.00000,20.00000,9.284483e-08,0.73978,4
350.03900,214.40000,     -0.30200,      7.03262,50.00000,20.00000,8.630893e-08,0.73978,4
350.03201,214.50000,     -0.30089,      7.03262,50.00000,20.00000,9.905310e-08,0.73978,4
350.03601,214.60000,     -0.30218,      7.03262,50.00000,20.00000,1.302874e-07,0.73978,4
350.02600,214.70000,     -0.30200,      7.00842,50.00000,20.00000,1.313727e-07,0.73979,4
350.04001,214.80000,     -0.30219,      7.00842,50.00000,20.00000,1.027390e-07,0.73977,4
350.02100,214.90000,     -0.30070,      7.00842,50.00000,20.00000,9.005073e-08,0.73979,4
350.03500,215.00000,     -0.30274,      7.00842,50.00000,20.00000,9.424313e-08,0.73978,4
350.02399,215.10000,     -0.30310,      7.00842,50.00000,20.00000,9.571725e-08,0.73979,4
350.02701,215.20000,     -0.30311,      6.98405,50.00000,20.00000,9.436916e-08,0.73979,4
350.02499,215.30000,     -0.30255,      6.98405,50.00000,20.00000,9.410923e-08,0.73979,4
350.02899,215.40000,     -0.30255,      6.98405,50.00000,20.00000,9.436067e-08,0.73978,4
350.03000,215.50000,     -0.30292,      6.95968,50.00000,20.00000,9.441004e-08,0.73978,4
350.02399,215.60000,     -0.30236,      6.95968,50.00000,20.00000,9.432912e-08,0.73979,4
350.01901,215.70000,     -0.30125,      6.95968,50.00000,20.00000,9.426970e-08,0.73979,4
350.01901,215.80000,     -0.30162,      6.95968,50.00000,20.00000,9.436147e-08,0.73979,4
350.01901,215.90000,     -0.30033,      6.93530,50.00000,20.00000,9.446413e-08,0.73979,4
350.02600,216.00000,     -0.29941,      6.91703,50.00000,20.00000,9.439622e-08,0.73979,4
350.02899,216.10000,     -0.29922,      6.93530,50.00000,20.00000,9.427010e-08,0.73978,4
350.01801,216.20000,     -0.29867,      6.93530,50.00000,20.00000,9.421846e-08,0.73980,4
350.02701,216.30000,     -0.29793,      6.91111,50.00000,20.00000,9.425855e-08,0.73979,4
350.02301,216.40000,     -0.29830,      6.88674,50.00000,20.00000,9.434463e-08,0.73979,4
350.03101,216.50000,     -0.29904,      6.91111,50.00000,20.00000,9.437016e-08,0.73978,4
350.04199,216.60000,     -0.29941,      6.89283,50.00000,20.00000,9.431238e-08,0.73977,4
350.03799,216.70000,     -0.29867,      6.86237,50.00000,20.00000,9.422200e-08,0.73978,4
350.03900,216.80000,     -0.29867,      6.88674,50.00000,20.00000,9.417973e-08,0.73978,4
350.03400,216.90000,     -0.29830,      6.86237,50.00000,20.00000,9.424424e-08,0.73978,4
350.02899,217.00000,     -0.29886,      6.88674,50.00000,20.00000,9.433131e-08,0.73978,4
350.02600,217.10000,     -0.29867,      6.86237,50.00000,20.00000,9.435810e-08,0.73979,4
350.02899,217.20000,     -0.29867,      6.86237,50.00000,20.00000,9.433866e-08,0.73978,4
350.03000,217.30000,     -0.30033,      6.83799,50.00000,20.00000,9.429757e-08,0.73978,4
350.03400,217.40000,     -0.29978,      6.83799,50.00000,20.00000,9.425042e-08,0.73978,4
350.03400,217.50000,     -0.29941,      6.83799,50.00000,20.00000,9.419092e-08,0.73978,4
350.03201,217.60000,     -0.30015,      6.86237,50.00000,20.00000,9.410620e-08,0.73978,4
350.03601,217.70000,     -0.30034,      6.83799,50.00000,20.00000,9.408048e-08,0.73978,4
350.03000,217.80000,     -0.29959,      6.83799,50.00000,20.00000,9.418830e-08,0.73978,4
350.04199,217.90000,     -0.29941,      6.83799,50.00000,20.00000,9.424092e-08,0.73977,4
350.02399,218.00000,     -0.29978,      6.83799,50.00000,20.00000,9.413089e-08,0.73979,4
350.01901,218.10000,     -0.29885,      6.81362,50.00000,20.00000,9.412027e-08,0.73979,4
350.03799,218.20000,     -0.29978,      6.81971,50.00000,20.00000,9.428647e-08,0.73978,4
350.02701,218.30000,     -0.29941,      6.82581,50.00000,20.00000,9.433726e-08,0.73979,4
350.03000,218.40000,     -0.29996,      6.80161,50.00000,20.00000,9.424728e-08,0.73978,4
350.02802,218.50000,     -0.30015,      6.80161,50.00000,20.00000,9.424838e-08,0.73979,4
350.02701,218.60000,     -0.29978,      6.80161,50.00000,20.00000,9.424588e-08,0.73979,4
350.02200,218.70000,     -0.29978,      6.77527,50.00000,20.00000,9.403350e-08,0.73979,4
350.03699,218.80000,     -0.29941,      6.77527,50.00000,20.00000,9.382112e-08,0.73978,4
350.03000,218.90000,     -0.30033,      6.75090,50.00000,20.00000,9.382815e-08,0.73978,4
350.03000,219.00000,     -0.29941,      6.77527,50.00000,20.00000,9.390509e-08,0.73978,4
350.03500,219.10000,     -0.29923,      6.73871,50.00000,20.00000,9.394192e-08,0.73978,4
350.02802,219.20000,     -0.30015,      6.76308,50.00000,20.00000,9.398997e-08,0.73979,4
350.03101,219.30000,     -0.29923,      6.76308,50.00000,20.00000,9.401476e-08,0.73978,4
350.01801,219.40000,     -0.29996,      6.73871,50.00000,20.00000,9.390207e-08,0.73980,4
350.03000,219.50000,     -0.29959,      6.76308,50.00000,20.00000,9.370339e-08,0.73978,4
350.01801,219.60000,     -0.29996,      6.71237,50.00000,20.00000,9.354198e-08,0.73980,4
350.02600,219.70000,     -0.29959,      6.73674,50.00000,20.00000,9.343249e-08,0.73979,4
350.03101,219.80000,     -0.30126,      6.71237,50.00000,20.00000,9.337153e-08,0.73978,4
350.02802,219.90000,     -0.29978,      6.69409,50.00000,20.00000,9.340862e-08,0.73979,4
350.02499,220.00000,     -0.29941,      6.69409,50.00000,20.00000,9.361112e-08,0.73979,4
350.03101,220.10000,     -0.29978,      6.69409,50.00000,20.00000,9.404579e-08,0.73978,4
350.03201,220.20000,     -0.29941,      6.69409,50.00000,20.00000,9.449107e-08,0.73978,4
350.02701,220.30000,     -0.29904,      6.69409,50.00000,20.00000,9.451670e-08,0.73979,4
350.03601,220.40000,     -0.29849,      6.65968,50.00000,20.00000,9.423423e-08,0.73978,4
350.03799,220.50000,     -0.29775,      6.68387,50.00000,20.00000,9.400508e-08,0.73978,4
350.02499,220.60000,     -0.29756,      6.68387,50.00000,20.00000,9.392593e-08,0.73979,4
350.04199,220.70000,     -0.29886,      6.65968,50.00000,20.00000,9.396335e-08,0.73977,4
350.02899,220.80000,     -0.29830,      6.63530,50.00000,20.00000,9.398047e-08,0.73978,4
350.02399,220.90000,     -0.29922,      6.65968,50.00000,20.00000,9.393096e-08,0.73979,4
350.03500,221.00000,     -0.29904,      6.65968,50.00000,20.00000,9.394706e-08,0.73978,4
350.04001,221.10000,     -0.29960,      6.63530,50.00000,20.00000,9.397200e-08,0.73977,4
350.03299,221.20000,     -0.29923,      6.61093,50.00000,20.00000,9.379422e-08,0.73978,4
350.02600,221.30000,     -0.29996,      6.63530,50.00000,20.00000,9.359027e-08,0.73979,4
350.03699,221.40000,     -0.29849,      6.63530,50.00000,20.00000,9.366401e-08,0.73978,4
350.03400,221.50000,     -0.29997,      6.61093,50.00000,20.00000,9.382937e-08,0.73978,4
350.02899,221.60000,     -0.29941,      6.61093,50.00000,20.00000,9.386439e-08,0.73978,4
350.03000,221.70000,     -0.29923,      6.61093,50.00000,20.00000,9.385361e-08,0.73978,4
350.02802,221.80000,     -0.29959,      6.61093,50.00000,20.00000,9.386012e-08,0.73979,4
350.02200,221.90000,     -0.29941,      6.61093,50.00000,20.00000,9.384689e-08,0.73979,4
350.03101,222.00000,     -0.30070,      6.61093,50.00000,20.00000,9.385094e-08,0.73978,4
350.02899,222.10000,     -0.29904,      6.55824,50.00000,20.00000,9.395316e-08,0.73978,4
350.02701,222.20000,     -0.29922,      6.58262,50.00000,20.00000,9.404089e-08,0.73979,4
350.03500,222.30000,     -0.29812,      6.58262,50.00000,20.00000,9.396793e-08,0.73978,4
350.03900,222.40000,     -0.29775,      6.58262,50.00000,20.00000,9.382396e-08,0.73978,4
350.02100,222.50000,     -0.29793,      6.55824,50.00000,20.00000,9.373507e-08,0.73979,4
350.03299,222.60000,     -0.29849,      6.55824,50.00000,20.00000,9.377566e-08,0.73978,4
350.02899,222.70000,     -0.29830,      6.53190,50.00000,20.00000,9.388021e-08,0.73978,4
350.03400,222.80000,     -0.29886,      6.53190,50.00000,20.00000,9.384107e-08,0.73978,4
350.03101,222.90000,     -0.29812,      6.55627,50.00000,20.00000,9.371674e-08,0.73978,4
350.03101,223.00000,     -0.30033,      6.53190,50.00000,20.00000,9.373403e-08,0.73978,4
350.02399,223.10000,     -0.29867,      6.53190,50.00000,20.00000,9.379714e-08,0.73979,4
350.02701,223.20000,     -0.29867,      6.50753,50.00000,20.00000,9.373248e-08,0.73979,4
350.02802,223.30000,     -0.29941,      6.53190,50.00000,20.00000,9.358922e-08,0.73979,4
350.03500,223.40000,     -0.29793,      6.50753,50.00000,20.00000,9.349909e-08,0.73978,4
350.03699,223.50000,     -0.29572,      6.50753,50.00000,20.00000,9.366162e-08,0.73978,4
350.03101,223.60000,     -0.29701,      6.48315,50.00000,20.00000,9.399676e-08,0.73978,4
350.03101,223.70000,     -0.29664,      6.48315,50.00000,20.00000,9.405384e-08,0.73978,4
350.03101,223.80000,     -0.29701,      6.48315,50.00000,20.00000,9.387239e-08,0.73978,4
350.02802,223.90000,     -0.29627,      6.45896,50.00000,20.00000,9.385525e-08,0.73979,4
350.03900,224.00000,     -0.29664,      6.45896,50.00000,20.00000,9.392954e-08,0.73978,4
350.03299,224.10000,     -0.29645,      6.45896,50.00000,20.00000,9.385667e-08,0.73978,4
350.02600,224.20000,     -0.29701,      6.45896,50.00000,20.00000,9.378380e-08,0.73979,4
350.03900,224.30000,     -0.29572,      6.43459,50.00000,20.00000,9.384850e-08,0.73978,4
350.03500,224.40000,     -0.29572,      6.43459,50.00000,20.00000,9.388583e-08,0.73978,4
350.03201,224.50000,     -0.29682,      6.43459,50.00000,20.00000,9.382480e-08,0.73978,4
350.03601,224.60000,     -0.29664,      6.43459,50.00000,20.00000,9.377854e-08,0.73978,4
350.04999,224.70000,     -0.29609,      6.43459,50.00000,20.00000,9.376112e-08,0.73976,4
350.03400,224.80000,     -0.29719,      6.43459,50.00000,20.00000,9.371361e-08,0.73978,4
350.03201,224.90000,     -0.29664,      6.41022,50.00000,20.00000,9.369671e-08,0.73978,4
350.04099,225.00000,     -0.29831,      6.41022,50.00000,20.00000,9.378650e-08,0.73977,4
350.04099,225.10000,     -0.29738,      6.41022,50.00000,20.00000,9.388216e-08,0.73977,4
350.03400,225.20000,     -0.29719,      6.41022,50.00000,20.00000,9.388742e-08,0.73978,4
350.03601,225.30000,     -0.29830,      6.38387,50.00000,20.00000,9.384869e-08,0.73978,4
350.04599,225.40000,     -0.29812,      6.36559,50.00000,20.00000,9.380923e-08,0.73977,4
350.03299,225.50000,     -0.29830,      6.36559,50.00000,20.00000,9.377402e-08,0.73978,4
350.03500,225.60000,     -0.29830,      6.38996,50.00000,20.00000,9.377944e-08,0.73978,4
350.02802,225.70000,     -0.29756,      6.36559,50.00000,20.00000,9.387515e-08,0.73979,4
350.03299,225.80000,     -0.29775,      6.36559,50.00000,20.00000,9.392227e-08,0.73978,4
350.02600,225.90000,     -0.29756,      6.34140,50.00000,20.00000,9.376243e-08,0.73979,4
350.03000,226.00000,     -0.29756,      6.34140,50.00000,20.00000,9.361058e-08,0.73978,4
350.04300,226.10000,     -0.29664,      6.35950,50.00000,20.00000,9.365190e-08,0.73977,4
350.03101,226.20000,     -0.29775,      6.35950,50.00000,20.00000,9.375556e-08,0.73978,4
350.03900,226.30000,     -0.29793,      6.33530,50.00000,20.00000,9.383019e-08,0.73978,4
350.03101,226.40000,     -0.29793,      6.31093,50.00000,20.00000,9.389177e-08,0.73978,4
350.03601,226.50000,     -0.29812,      6.33530,50.00000,20.00000,9.396295e-08,0.73978,4
350.03900,226.60000,     -0.29757,      6.33530,50.00000,20.00000,9.405084e-08,0.73978,4
350.03799,226.70000,     -0.29830,      6.32312,50.00000,20.00000,9.406295e-08,0.73978,4
350.03500,226.80000,     -0.29886,      6.31093,50.00000,20.00000,9.394023e-08,0.73978,4
350.03500,226.90000,     -0.29775,      6.31093,50.00000,20.00000,9.386207e-08,0.73978,4
350.02899,227.00000,     -0.29756,      6.29265,50.00000,20.00000,9.393693e-08,0.73978,4
350.03900,227.10000,     -0.29757,      6.31703,50.00000,20.00000,9.405599e-08,0.73978,4
350.02899,227.20000,     -0.29830,      6.29265,50.00000,20.00000,9.409884e-08,0.73978,4
350.03799,227.30000,     -0.29904,      6.29265,50.00000,20.00000,9.397702e-08,0.73978,4
350.03900,227.40000,     -0.29867,      6.29265,50.00000,20.00000,9.382420e-08,0.73978,4
350.03699,227.50000,     -0.29775,      6.26828,50.00000,20.00000,9.386182e-08,0.73978,4
350.03101,227.60000,     -0.29775,      6.26828,50.00000,20.00000,9.389244e-08,0.73978,4
350.03000,227.70000,     -0.29867,      6.26828,50.00000,20.00000,9.368624e-08,0.73978,4
350.02802,227.80000,     -0.29793,      6.24409,50.00000,20.00000,9.354536e-08,0.73979,4
350.04700,227.90000,     -0.29812,      6.24409,50.00000,20.00000,9.367990e-08,0.73977,4
350.03900,228.00000,     -0.29664,      6.24409,50.00000,20.00000,9.383616e-08,0.73978,4
350.03201,228.10000,     -0.29719,      6.25609,50.00000,20.00000,9.387533e-08,0.73978,4
350.03299,228.20000,     -0.29793,      6.25609,50.00000,20.00000,9.388183e-08,0.73978,4
350.03500,228.30000,     -0.29793,      6.23190,50.00000,20.00000,9.390245e-08,0.73978,4
350.04401,228.40000,     -0.29757,      6.20753,50.00000,20.00000,9.393900e-08,0.73977,4
350.03799,228.50000,     -0.29683,      6.20753,50.00000,20.00000,9.397485e-08,0.73978,4
350.03601,228.60000,     -0.29646,      6.23190,50.00000,20.00000,9.396837e-08,0.73978,4
350.03500,228.70000,     -0.29664,      6.20753,50.00000,20.00000,9.380892e-08,0.73978,4
350.04001,228.80000,     -0.29683,      6.20753,50.00000,20.00000,9.351595e-08,0.73977,4
350.04199,228.90000,     -0.29720,      6.18315,50.00000,20.00000,9.345479e-08,0.73977,4
350.03201,229.00000,     -0.29793,      6.20753,50.00000,20.00000,9.370355e-08,0.73978,4
350.02802,229.10000,     -0.29719,      6.20753,50.00000,20.00000,9.383395e-08,0.73979,4
350.03299,229.20000,     -0.29627,      6.18315,50.00000,20.00000,9.377885e-08,0.73978,4
350.02899,229.30000,     -0.29719,      6.15878,50.00000,20.00000,9.380450e-08,0.73978,4
350.03900,229.40000,     -0.29683,      6.15878,50.00000,20.00000,9.394680e-08,0.73978,4
350.02701,229.50000,     -0.29682,      6.15878,50.00000,20.00000,9.411704e-08,0.73979,4
350.03201,229.60000,     -0.29627,      6.15878,50.00000,20.00000,9.422174e-08,0.73978,4
350.02499,229.70000,     -0.29590,      6.15878,50.00000,20.00000,9.418786e-08,0.73979,4
350.02899,229.80000,     -0.29590,      6.13459,50.00000,20.00000,9.400366e-08,0.73978,4
350.03400,229.90000,     -0.29682,      6.13459,50.00000,20.00000,9.374123e-08,0.73978,4
350.03201,230.00000,     -0.29701,      6.15878,50.00000,20.00000,9.358870e-08,0.73978,4
350.02899,230.10000,     -0.29664,      6.13459,50.00000,20.00000,9.357449e-08,0.73978,4
350.03101,230.20000,     -0.29738,      6.13459,50.00000,20.00000,9.355838e-08,0.73978,4
350.03900,230.30000,     -0.29830,      6.12240,50.00000,20.00000,9.343340e-08,0.73978,4
350.02701,230.40000,     -0.29775,      6.11022,50.00000,20.00000,9.317599e-08,0.73979,4
350.02399,230.50000,     -0.29756,      6.08584,50.00000,20.00000,9.311893e-08,0.73979,4
350.02499,230.60000,     -0.29756,      6.08584,50.00000,20.00000,9.354421e-08,0.73979,4
350.03201,230.70000,     -0.29701,      6.10412,50.00000,20.00000,9.419843e-08,0.73978,4
350.03101,230.80000,     -0.29701,      6.08584,50.00000,20.00000,9.473228e-08,0.73978,4
350.02399,230.90000,     -0.29682,      6.06147,50.00000,20.00000,9.481932e-08,0.73979,4
350.02701,231.00000,     -0.29627,      6.08584,50.00000,20.00000,9.452645e-08,0.73979,4
350.02600,231.10000,     -0.29627,      6.06147,50.00000,20.00000,9.426743e-08,0.73979,4
350.02301,231.20000,     -0.29627,      6.06147,50.00000,20.00000,9.411253e-08,0.73979,4
350.02600,231.30000,     -0.29534,      6.03728,50.00000,20.00000,9.397282e-08,0.73979,4
350.02399,231.40000,     -0.29516,      6.06147,50.00000,20.00000,9.393123e-08,0.73979,4
350.02802,231.50000,     -0.29497,      6.03728,50.00000,20.00000,9.398641e-08,0.73979,4
350.03400,231.60000,     -0.29424,      6.03728,50.00000,20.00000,9.380697e-08,0.73978,4
350.03101,231.70000,     -0.29460,      6.01290,50.00000,20.00000,9.350688e-08,0.73978,4
350.02600,231.80000,     -0.29516,      6.00681,50.00000,20.00000,9.393513e-08,0.73979,4
350.02802,231.90000,     -0.29442,      5.98853,50.00000,20.00000,9.384736e-08,0.73979,4
350.03799,232.00000,     -0.29516,      6.01290,50.00000,20.00000,9.034622e-08,0.73978,4
350.02701,232.10000,     -0.29553,      5.98853,50.00000,20.00000,8.812533e-08,0.73979,4
350.02802,232.20000,     -0.29645,      6.01290,50.00000,20.00000,9.410839e-08,0.73979,4
350.02301,232.30000,     -0.29590,      6.01290,50.00000,20.00000,1.003519e-07,0.73979,4
350.02399,232.40000,     -0.29627,      6.01290,50.00000,20.00000,9.823411e-08,0.73979,4
350.02802,232.50000,     -0.29534,      5.98853,50.00000,20.00000,9.433113e-08,0.73979,4
350.02399,232.60000,     -0.29571,      6.01290,50.00000,20.00000,9.392473e-08,0.73979,4
350.01801,232.70000,     -0.29682,      5.98853,50.00000,20.00000,9.448787e-08,0.73980,4
350.01901,232.80000,     -0.29571,      5.98853,50.00000,20.00000,9.441921e-08,0.73979,4
350.02200,232.90000,     -0.29608,      5.96416,50.00000,20.00000,9.420678e-08,0.73979,4
350.01901,233.00000,     -0.29405,      5.96416,50.00000,20.00000,9.412485e-08,0.73979,4
350.02399,233.10000,     -0.29553,      5.96416,50.00000,20.00000,9.419731e-08,0.73979,4
350.02701,233.20000,     -0.29442,      5.96416,50.00000,20.00000,9.429913e-08,0.73979,4
350.02399,233.30000,     -0.29460,      5.96416,50.00000,20.00000,9.429948e-08,0.73979,4
350.02301,233.40000,     -0.29497,      5.96416,50.00000,20.00000,9.430504e-08,0.73979,4
350.02499,233.50000,     -0.29460,      5.96416,50.00000,20.00000,9.438979e-08,0.73979,4
