#EXPORTTYPE:                 ,DATA ALL                                   
#FILE:                       ,2025_11_14_SL_PS_Tosoh_A1000_5K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                   
#FTYPE:                      ,ASCII                                      
#IDENTITY:                   ,PS_A1000                                   
#DECIMAL:                    ,POINT                                      
#SEPARATOR:                  ,COMMA                                      
#MTYPE:                      ,DSC                                        
#INSTRUMENT:                 ,NETZSCH STA 449F5                          
#PROJECT:                    ,PS                                         
#DATE/TIME:                  ,11/14/2025 4:00:44 PM (UTC-5)              
#CORR. FILE:                 ,                                           
#TEMPCAL:                    ,05-05-2025 14:38                           
#SENSITIVITY:                ,28-06-2023 13:53                           
#LABORATORY:                 ,Tran/AAG                                   
#OPERATOR:                   ,Stan                                       
#REMARK:                     ,                                           
#SAMPLE:                     ,PS_A1000                                   
#SAMPLE MASS /mg:            ,4.3                                        
#MATERIAL:                   ,                                           
#REFERENCE:                  ,                                           
#REFERENCE MASS /mg:         ,0                                          
#TYPE OF CRUCIBLE:           ,Al2O3 85 �l, open                          
#SAMPLE CRUCIBLE MASS /mg:   ,0                                          
#REFERENCE CRUCIBLE MASS /mg:,0                                          
#DSC RANGE /�V:              ,5000                                       
#TG RANGE /mg:               ,35000                                      
#TAU-R:                      ,---                                        
#CORR. CODE:                 ,000                                        
#EXO:                        ,-1                                         
#RANGE:                      ,100�C/5.0(K/min)/600�C                     
#SEGMENT:                    ,S3/4                                       
#SEG. 3:                     ,100�C/5.0(K/min)/600�C                     




##Temp./�C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
322.43100, 65.84000,      2.74217,     78.93093,50.00000,52.00000,3.641630e-09,0.91694
322.49399, 65.85333,      2.74401,     78.93093,50.00000,52.00000,3.641630e-09,0.91694
322.57001, 65.86667,      2.74357,     78.93093,50.00000,52.00000,3.641630e-09,0.91694
322.63901, 65.88000,      2.74358,     78.93093,50.00000,52.00000,3.641630e-09,0.91694
322.70901, 65.89333,      2.74150,     78.91512,50.00000,52.00000,3.641630e-09,0.91694
322.76999, 65.90667,      2.74217,     78.89930,50.00000,52.00000,3.641630e-09,0.91694
322.83499, 65.92000,      2.74123,     78.88093,50.00000,52.00000,3.641630e-09,0.91694
322.90601, 65.93333,      2.74124,     78.85721,50.00000,52.00000,3.639863e-09,0.91692
322.96899, 65.94667,      2.74238,     78.84140,50.00000,52.00000,3.639863e-09,0.91692
323.03101, 65.96000,      2.74282,     78.82047,50.00000,52.00000,3.639863e-09,0.91692
323.10101, 65.97333,      2.74144,     78.82047,50.00000,52.00000,3.639863e-09,0.91692
323.16599, 65.98667,      2.74120,     78.81256,50.00000,52.00000,3.639863e-09,0.91692
323.22198, 66.00000,      2.74185,     78.78628,50.00000,52.00000,3.639863e-09,0.91692
323.29599, 66.01333,      2.74187,     78.78628,50.00000,52.00000,3.639863e-09,0.91692
323.36600, 66.02667,      2.74118,     78.74930,50.00000,52.00000,3.639863e-09,0.91692
323.43100, 66.04000,      2.74163,     78.74930,50.00000,52.00000,3.639863e-09,0.91692
323.49301, 66.05333,      2.74324,     78.72302,50.00000,52.00000,3.639863e-09,0.91692
323.56699, 66.06667,      2.74233,     78.71256,50.00000,52.00000,3.639863e-09,0.91692
323.63501, 66.08000,      2.74279,     78.71256,50.00000,52.00000,3.639863e-09,0.91692
323.70099, 66.09333,      2.74302,     78.67558,50.00000,52.00000,3.639863e-09,0.91692
323.76901, 66.10667,      2.74557,     78.67558,50.00000,52.00000,3.641492e-09,0.91691
323.83600, 66.12000,      2.74696,     78.63349,50.00000,52.00000,3.641492e-09,0.91691
323.89499, 66.13333,      2.74646,     78.63349,50.00000,52.00000,3.641492e-09,0.91691
323.97198, 66.14667,      2.74556,     78.61791,50.00000,52.00000,3.641492e-09,0.91691
324.03500, 66.16000,      2.74717,     78.60209,50.00000,52.00000,3.641492e-09,0.91691
324.09100, 66.17333,      2.74829,     78.60209,50.00000,52.00000,3.641492e-09,0.91691
324.15500, 66.18667,      2.74921,     78.56791,50.00000,52.00000,3.641492e-09,0.91691
324.22900, 66.20000,      2.74946,     78.56791,50.00000,52.00000,3.641492e-09,0.91691
324.29901, 66.21333,      2.75016,     78.56791,50.00000,52.00000,3.641492e-09,0.91691
324.36499, 66.22667,      2.75225,     78.56000,50.00000,52.00000,3.641492e-09,0.91691
324.41800, 66.24000,      2.75243,     78.53628,50.00000,52.00000,3.641492e-09,0.91691
324.49899, 66.25333,      2.75247,     78.53628,50.00000,52.00000,3.641492e-09,0.91691
324.56100, 66.26667,      2.75361,     78.51791,50.00000,52.00000,3.640782e-09,0.91689
324.62500, 66.28000,      2.75337,     78.49674,50.00000,52.00000,3.640782e-09,0.91689
324.69699, 66.29333,      2.75385,     78.48884,50.00000,52.00000,3.640782e-09,0.91689
324.76300, 66.30667,      2.75338,     78.46000,50.00000,52.00000,3.640782e-09,0.91689
324.82300, 66.32000,      2.75358,     78.46000,50.00000,52.00000,3.640782e-09,0.91689
324.89600, 66.33333,      2.75476,     78.45209,50.00000,52.00000,3.640782e-09,0.91689
324.96500, 66.34667,      2.75407,     78.42837,50.00000,52.00000,3.640782e-09,0.91689
325.01801, 66.36000,      2.75378,     78.42837,50.00000,52.00000,3.640782e-09,0.91689
325.09601, 66.37333,      2.75545,     78.40209,50.00000,52.00000,3.640782e-09,0.91689
325.15900, 66.38667,      2.75682,     78.39163,50.00000,52.00000,3.640782e-09,0.91689
325.21799, 66.40000,      2.75540,     78.37581,50.00000,52.00000,3.640782e-09,0.91689
325.29599, 66.41333,      2.75567,     78.35465,50.00000,52.00000,3.640782e-09,0.91689
325.36200, 66.42667,      2.75636,     78.35465,50.00000,52.00000,3.639871e-09,0.91688
325.41901, 66.44000,      2.75702,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.48999, 66.45333,      2.75749,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.56699, 66.46667,      2.75869,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.62799, 66.48000,      2.76006,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.69901, 66.49333,      2.76054,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.75500, 66.50667,      2.76120,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.82901, 66.52000,      2.76238,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.89200, 66.53333,      2.76236,     78.32047,50.00000,52.00000,3.639871e-09,0.91688
325.95499, 66.54667,      2.76188,     78.29163,50.00000,52.00000,3.639871e-09,0.91688
326.03201, 66.56000,      2.76215,     78.27837,50.00000,52.00000,3.639871e-09,0.91688
326.09799, 66.57333,      2.76191,     78.26256,50.00000,52.00000,3.639871e-09,0.91688
326.15900, 66.58667,      2.76422,     78.24419,50.00000,52.00000,3.639871e-09,0.91688
326.22501, 66.60000,      2.76514,     78.22837,50.00000,52.00000,3.642539e-09,0.91686
326.30399, 66.61333,      2.76565,     78.20465,50.00000,52.00000,3.642539e-09,0.91686
326.35901, 66.62667,      2.76723,     78.17326,50.00000,52.00000,3.642539e-09,0.91686
326.42899, 66.64000,      2.76701,     78.16000,50.00000,52.00000,3.642539e-09,0.91686
326.50000, 66.65333,      2.76795,     78.12326,50.00000,52.00000,3.642539e-09,0.91686
326.56299, 66.66667,      2.77166,     78.12326,50.00000,52.00000,3.642539e-09,0.91686
326.63400, 66.68000,      2.77680,     78.07837,50.00000,52.00000,3.642539e-09,0.91686
326.70001, 66.69333,      2.77726,     78.07837,50.00000,52.00000,3.642539e-09,0.91686
326.76700, 66.70667,      2.77865,     78.03907,50.00000,52.00000,3.642539e-09,0.91686
326.83401, 66.72000,      2.77772,     78.03907,50.00000,52.00000,3.642539e-09,0.91686
326.89700, 66.73333,      2.77701,     78.02326,50.00000,52.00000,3.642539e-09,0.91686
326.95999, 66.74667,      2.77769,     78.00209,50.00000,52.00000,3.637597e-09,0.91685
327.03699, 66.76000,      2.77843,     78.00209,50.00000,52.00000,3.637597e-09,0.91685
327.09500, 66.77333,      2.77863,     77.98628,50.00000,52.00000,3.637597e-09,0.91685
327.16000, 66.78667,      2.77978,     77.97047,50.00000,52.00000,3.637597e-09,0.91685
327.23001, 66.80000,      2.77956,     77.97047,50.00000,52.00000,3.637597e-09,0.91685
327.29001, 66.81333,      2.77884,     77.94419,50.00000,52.00000,3.637597e-09,0.91685
327.35599, 66.82667,      2.77813,     77.93372,50.00000,52.00000,3.637597e-09,0.91685
327.42700, 66.84000,      2.77908,     77.92581,50.00000,52.00000,3.637597e-09,0.91685
327.49500, 66.85333,      2.77908,     77.90209,50.00000,52.00000,3.637597e-09,0.91685
327.57001, 66.86667,      2.77981,     77.90209,50.00000,52.00000,3.637597e-09,0.91685
327.62701, 66.88000,      2.77954,     77.88628,50.00000,52.00000,3.637597e-09,0.91685
327.68701, 66.89333,      2.77952,     77.86535,50.00000,52.00000,3.637597e-09,0.91685
327.75299, 66.90667,      2.77998,     77.86535,50.00000,52.00000,3.640198e-09,0.91683
327.82401, 66.92000,      2.78046,     77.84163,50.00000,52.00000,3.640198e-09,0.91683
327.87900, 66.93333,      2.78321,     77.83116,50.00000,52.00000,3.640198e-09,0.91683
327.95700, 66.94667,      2.78419,     77.81535,50.00000,52.00000,3.640198e-09,0.91683
328.01700, 66.96000,      2.78346,     77.79419,50.00000,52.00000,3.640198e-09,0.91683
328.08899, 66.97333,      2.78278,     77.76791,50.00000,52.00000,3.640198e-09,0.91683
328.16101, 66.98667,      2.78210,     77.75744,50.00000,52.00000,3.640198e-09,0.91683
328.22198, 67.00000,      2.78231,     77.74163,50.00000,52.00000,3.640198e-09,0.91683
328.29599, 67.01333,      2.78350,     77.72581,50.00000,52.00000,3.640198e-09,0.91683
328.35999, 67.02667,      2.78302,     77.72581,50.00000,52.00000,3.640198e-09,0.91683
328.43201, 67.04000,      2.78374,     77.71000,50.00000,52.00000,3.640198e-09,0.91683
328.48300, 67.05333,      2.78392,     77.69163,50.00000,52.00000,3.640198e-09,0.91683
328.55301, 67.06667,      2.78416,     77.67581,50.00000,52.00000,3.640198e-09,0.91683
328.62500, 67.08000,      2.78535,     77.65488,50.00000,52.00000,3.643061e-09,0.91682
328.68799, 67.09333,      2.78510,     77.63651,50.00000,52.00000,3.643061e-09,0.91682
328.76501, 67.10667,      2.78443,     77.61279,50.00000,52.00000,3.643061e-09,0.91682
328.81900, 67.12000,      2.78416,     77.59442,50.00000,52.00000,3.643061e-09,0.91682
328.88000, 67.13333,      2.78390,     77.57070,50.00000,52.00000,3.643061e-09,0.91682
328.95499, 67.14667,      2.78416,     77.56279,50.00000,52.00000,3.643061e-09,0.91682
329.02899, 67.16000,      2.78419,     77.53907,50.00000,52.00000,3.643061e-09,0.91682
329.08801, 67.17333,      2.78533,     77.53907,50.00000,52.00000,3.643061e-09,0.91682
329.16599, 67.18667,      2.78607,     77.53907,50.00000,52.00000,3.643061e-09,0.91682
329.21301, 67.20000,      2.78646,     77.53116,50.00000,52.00000,3.643061e-09,0.91682
329.29199, 67.21333,      2.78697,     77.50233,50.00000,52.00000,3.643061e-09,0.91682
329.35400, 67.22667,      2.78672,     77.50233,50.00000,52.00000,3.643061e-09,0.91682
329.41800, 67.24000,      2.78788,     77.46535,50.00000,52.00000,3.643122e-09,0.91680
329.47900, 67.25333,      2.78786,     77.46535,50.00000,52.00000,3.643122e-09,0.91680
329.54599, 67.26667,      2.78693,     77.42860,50.00000,52.00000,3.643122e-09,0.91680
329.62000, 67.28000,      2.78812,     77.42860,50.00000,52.00000,3.643122e-09,0.91680
329.69299, 67.29333,      2.78861,     77.41279,50.00000,52.00000,3.643122e-09,0.91680
329.74500, 67.30667,      2.78879,     77.39698,50.00000,52.00000,3.643122e-09,0.91680
329.82199, 67.32000,      2.78812,     77.39698,50.00000,52.00000,3.643122e-09,0.91680
329.88699, 67.33333,      2.78905,     77.37860,50.00000,52.00000,3.643122e-09,0.91680
329.94901, 67.34667,      2.79021,     77.35488,50.00000,52.00000,3.643122e-09,0.91680
330.02200, 67.36000,      2.79116,     77.33651,50.00000,52.00000,3.643122e-09,0.91680
330.07901, 67.37333,      2.79066,     77.31279,50.00000,52.00000,3.643122e-09,0.91680
330.16299, 67.38667,      2.79095,     77.31279,50.00000,52.00000,3.643122e-09,0.91680
330.20999, 67.40000,      2.79135,     77.27860,50.00000,52.00000,3.643122e-09,0.91680
330.29199, 67.41333,      2.79141,     77.27860,50.00000,52.00000,3.641685e-09,0.91679
330.35001, 67.42667,      2.79114,     77.27070,50.00000,52.00000,3.641685e-09,0.91679
330.41699, 67.44000,      2.79138,     77.24186,50.00000,52.00000,3.641685e-09,0.91679
330.47800, 67.45333,      2.79323,     77.23395,50.00000,52.00000,3.641685e-09,0.91679
330.56100, 67.46667,      2.79492,     77.20488,50.00000,52.00000,3.641685e-09,0.91679
330.62100, 67.48000,      2.79537,     77.19698,50.00000,52.00000,3.641685e-09,0.91679
330.68100, 67.49333,      2.79605,     77.17070,50.00000,52.00000,3.641685e-09,0.91679
330.76401, 67.50667,      2.79657,     77.17070,50.00000,52.00000,3.641685e-09,0.91679
330.82401, 67.52000,      2.79678,     77.13395,50.00000,52.00000,3.641685e-09,0.91679
330.89301, 67.53333,      2.79726,     77.13395,50.00000,52.00000,3.641685e-09,0.91679
330.94501, 67.54667,      2.79697,     77.10767,50.00000,52.00000,3.641685e-09,0.91679
331.01300, 67.56000,      2.79791,     77.09698,50.00000,52.00000,3.641685e-09,0.91679
331.08600, 67.57333,      2.79981,     77.08140,50.00000,52.00000,3.641685e-09,0.91679
331.14801, 67.58667,      2.79956,     77.06023,50.00000,52.00000,3.636440e-09,0.91678
331.22400, 67.60000,      2.80076,     77.04186,50.00000,52.00000,3.636440e-09,0.91678
331.28299, 67.61333,      2.80074,     77.01814,50.00000,52.00000,3.636440e-09,0.91678
331.33899, 67.62667,      2.80117,     77.01814,50.00000,52.00000,3.636440e-09,0.91678
331.41101, 67.64000,      2.80283,     77.01814,50.00000,52.00000,3.636440e-09,0.91678
331.48099, 67.65333,      2.80284,     77.01814,50.00000,52.00000,3.636440e-09,0.91678
331.55899, 67.66667,      2.80429,     77.00233,50.00000,52.00000,3.636440e-09,0.91678
331.60999, 67.68000,      2.80400,     76.98651,50.00000,52.00000,3.636440e-09,0.91678
331.67401, 67.69333,      2.80399,     76.98651,50.00000,52.00000,3.636440e-09,0.91678
331.73901, 67.70667,      2.80562,     76.98651,50.00000,52.00000,3.636440e-09,0.91678
331.81500, 67.72000,      2.80566,     76.97070,50.00000,52.00000,3.636440e-09,0.91678
331.86700, 67.73333,      2.80701,     76.95233,50.00000,52.00000,3.636440e-09,0.91678
331.94299, 67.74667,      2.80681,     76.92605,50.00000,52.00000,3.636440e-09,0.91678
332.01599, 67.76000,      2.80801,     76.91279,50.00000,52.00000,3.635360e-09,0.91676
332.09000, 67.77333,      2.80874,     76.87605,50.00000,52.00000,3.635360e-09,0.91676
332.14899, 67.78667,      2.80824,     76.87605,50.00000,52.00000,3.635360e-09,0.91676
332.20599, 67.80000,      2.80868,     76.83930,50.00000,52.00000,3.635360e-09,0.91676
332.27701, 67.81333,      2.80964,     76.83930,50.00000,52.00000,3.635360e-09,0.91676
332.34698, 67.82667,      2.81059,     76.81302,50.00000,52.00000,3.635360e-09,0.91676
332.41299, 67.84000,      2.81105,     76.80233,50.00000,52.00000,3.635360e-09,0.91676
332.48099, 67.85333,      2.81176,     76.77605,50.00000,52.00000,3.635360e-09,0.91676
332.53799, 67.86667,      2.81150,     76.76302,50.00000,52.00000,3.635360e-09,0.91676
332.62000, 67.88000,      2.81108,     76.72093,50.00000,52.00000,3.635360e-09,0.91676
332.67801, 67.89333,      2.81152,     76.72093,50.00000,52.00000,3.635360e-09,0.91676
332.74500, 67.90667,      2.81317,     76.69721,50.00000,52.00000,3.635360e-09,0.91676
332.82501, 67.92000,      2.81416,     76.68930,50.00000,52.00000,3.636918e-09,0.91674
332.88800, 67.93333,      2.81461,     76.68930,50.00000,52.00000,3.636918e-09,0.91674
332.94800, 67.94667,      2.81670,     76.67349,50.00000,52.00000,3.636918e-09,0.91674
333.01700, 67.96000,      2.81977,     76.65512,50.00000,52.00000,3.636918e-09,0.91674
333.07999, 67.97333,      2.81975,     76.64721,50.00000,52.00000,3.636918e-09,0.91674
333.14999, 67.98667,      2.81930,     76.61814,50.00000,52.00000,3.636918e-09,0.91674
333.21100, 68.00000,      2.81975,     76.61023,50.00000,52.00000,3.636918e-09,0.91674
333.28201, 68.01333,      2.82000,     76.58395,50.00000,52.00000,3.636918e-09,0.91674
333.34698, 68.02667,      2.82094,     76.58395,50.00000,52.00000,3.636918e-09,0.91674
333.40100, 68.04000,      2.82113,     76.56814,50.00000,52.00000,3.636918e-09,0.91674
333.48599, 68.05333,      2.82237,     76.54977,50.00000,52.00000,3.636918e-09,0.91674
333.54700, 68.06667,      2.82329,     76.54977,50.00000,52.00000,3.636918e-09,0.91674
333.62299, 68.08000,      2.82310,     76.51814,50.00000,52.00000,3.636918e-09,0.91674
333.68201, 68.09333,      2.82354,     76.51814,50.00000,52.00000,3.640300e-09,0.91673
333.74799, 68.10667,      2.82425,     76.51047,50.00000,52.00000,3.640300e-09,0.91673
333.81799, 68.12000,      2.82497,     76.48395,50.00000,52.00000,3.640300e-09,0.91673
333.88501, 68.13333,      2.82591,     76.48395,50.00000,52.00000,3.640300e-09,0.91673
333.95499, 68.14667,      2.82569,     76.44721,50.00000,52.00000,3.640300e-09,0.91673
334.01199, 68.16000,      2.82589,     76.44721,50.00000,52.00000,3.640300e-09,0.91673
334.07901, 68.17333,      2.82660,     76.42349,50.00000,52.00000,3.640300e-09,0.91673
334.14401, 68.18667,      2.82754,     76.41302,50.00000,52.00000,3.640300e-09,0.91673
334.20401, 68.20000,      2.82869,     76.39721,50.00000,52.00000,3.640300e-09,0.91673
334.28000, 68.21333,      2.82896,     76.37628,50.00000,52.00000,3.640300e-09,0.91673
334.33301, 68.22667,      2.82774,     76.36047,50.00000,52.00000,3.640300e-09,0.91673
334.40701, 68.24000,      2.83012,     76.33930,50.00000,52.00000,3.640300e-09,0.91673
334.48401, 68.25333,      2.83087,     76.33930,50.00000,52.00000,3.642187e-09,0.91671
334.54099, 68.26667,      2.83084,     76.31558,50.00000,52.00000,3.642187e-09,0.91671
334.61801, 68.28000,      2.83088,     76.30767,50.00000,52.00000,3.642187e-09,0.91671
334.67401, 68.29333,      2.83202,     76.30767,50.00000,52.00000,3.642187e-09,0.91671
334.74100, 68.30667,      2.83343,     76.28419,50.00000,52.00000,3.642187e-09,0.91671
